record_type,pair_id,request_id,category,token_bucket,modality,layer,tokens,vision_tokens,text_tokens,total_assignments,vision_assignments,text_assignments,vision_fraction,R_R0,R_R1,R_R2,R_R3,V_R0,V_R1,V_R2,V_R3,T_R0,T_R1,T_R2,T_R3,active_ranks_R,critical_rank_R,critical_rank_V,critical_rank_T,critical_V_eq_R,critical_T_eq_R
request_layer,3,phantom,fine_grained,small,vision,27,165,144,21,1320,1152,168,0.8727272727272727,310,386,265,359,266,337,236,313,44,49,29,46,4,1,1,1,True,True
request_layer,3,phantom,fine_grained,small,vision,28,165,144,21,1320,1152,168,0.8727272727272727,260,331,424,305,236,284,361,271,24,47,63,34,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,29,165,144,21,1320,1152,168,0.8727272727272727,232,359,441,288,186,318,379,269,46,41,62,19,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,30,165,144,21,1320,1152,168,0.8727272727272727,386,267,458,209,347,221,387,197,39,46,71,12,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,31,165,144,21,1320,1152,168,0.8727272727272727,356,300,338,326,303,269,303,277,53,31,35,49,4,0,0,0,True,True
request_layer,3,phantom,fine_grained,small,vision,32,165,144,21,1320,1152,168,0.8727272727272727,406,248,369,297,348,215,329,260,58,33,40,37,4,0,0,0,True,True
request_layer,3,phantom,fine_grained,small,vision,33,165,144,21,1320,1152,168,0.8727272727272727,296,351,396,277,268,307,347,230,28,44,49,47,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,34,165,144,21,1320,1152,168,0.8727272727272727,391,319,289,321,357,275,244,276,34,44,45,45,4,0,0,2,True,False
request_layer,3,phantom,fine_grained,small,vision,35,165,144,21,1320,1152,168,0.8727272727272727,377,265,276,402,315,230,248,359,62,35,28,43,4,3,3,0,True,False
request_layer,3,phantom,fine_grained,small,vision,36,165,144,21,1320,1152,168,0.8727272727272727,278,356,315,371,239,321,271,321,39,35,44,50,4,3,1,3,False,True
request_layer,3,phantom,fine_grained,small,vision,37,165,144,21,1320,1152,168,0.8727272727272727,433,217,270,400,381,185,239,347,52,32,31,53,4,0,0,3,True,False
request_layer,3,phantom,fine_grained,small,vision,38,165,144,21,1320,1152,168,0.8727272727272727,351,307,266,396,311,269,221,351,40,38,45,45,4,3,3,2,True,False
request_layer,3,phantom,fine_grained,small,vision,39,165,144,21,1320,1152,168,0.8727272727272727,231,478,297,314,196,418,267,271,35,60,30,43,4,1,1,1,True,True
request_layer,3,phantom,fine_grained,small,vision,40,165,144,21,1320,1152,168,0.8727272727272727,300,273,421,326,277,229,369,277,23,44,52,49,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,41,165,144,21,1320,1152,168,0.8727272727272727,268,333,414,305,231,287,350,284,37,46,64,21,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,42,165,144,21,1320,1152,168,0.8727272727272727,257,459,354,250,214,403,322,213,43,56,32,37,4,1,1,1,True,True
request_layer,3,phantom,fine_grained,small,vision,43,165,144,21,1320,1152,168,0.8727272727272727,257,385,331,347,221,340,280,311,36,45,51,36,4,1,1,2,True,False
request_layer,3,phantom,fine_grained,small,vision,44,165,144,21,1320,1152,168,0.8727272727272727,345,285,354,336,296,257,301,298,49,28,53,38,4,2,2,2,True,True
request_layer,3,phantom,fine_grained,small,vision,45,165,144,21,1320,1152,168,0.8727272727272727,424,240,287,369,378,195,247,332,46,45,40,37,4,0,0,0,True,True
request_layer,3,phantom,fine_grained,small,vision,46,165,144,21,1320,1152,168,0.8727272727272727,325,315,367,313,281,273,340,258,44,42,27,55,4,2,2,3,True,False
request_layer,3,phantom,fine_grained,small,vision,47,165,144,21,1320,1152,168,0.8727272727272727,426,285,239,370,383,252,202,315,43,33,37,55,4,0,0,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,0,165,144,21,1320,1152,168,0.8727272727272727,344,405,388,183,305,372,338,137,39,33,50,46,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,1,165,144,21,1320,1152,168,0.8727272727272727,279,290,339,412,233,267,293,359,46,23,46,53,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,2,165,144,21,1320,1152,168,0.8727272727272727,339,339,395,247,305,284,344,219,34,55,51,28,4,2,2,1,True,False
request_layer,4,color_wheel,fine_grained,small,vision,3,165,144,21,1320,1152,168,0.8727272727272727,345,293,298,384,295,266,259,332,50,27,39,52,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,4,165,144,21,1320,1152,168,0.8727272727272727,324,278,257,461,285,245,208,414,39,33,49,47,4,3,3,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,5,165,144,21,1320,1152,168,0.8727272727272727,405,323,239,353,342,293,205,312,63,30,34,41,4,0,0,0,True,True
request_layer,4,color_wheel,fine_grained,small,vision,6,165,144,21,1320,1152,168,0.8727272727272727,535,195,313,277,488,151,261,252,47,44,52,25,4,0,0,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,7,165,144,21,1320,1152,168,0.8727272727272727,158,284,467,411,106,252,436,358,52,32,31,53,4,2,2,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,8,165,144,21,1320,1152,168,0.8727272727272727,240,323,444,313,183,284,394,291,57,39,50,22,4,2,2,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,9,165,144,21,1320,1152,168,0.8727272727272727,467,292,324,237,430,252,275,195,37,40,49,42,4,0,0,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,10,165,144,21,1320,1152,168,0.8727272727272727,286,308,335,391,248,265,292,347,38,43,43,44,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,11,165,144,21,1320,1152,168,0.8727272727272727,254,335,293,438,185,293,264,410,69,42,29,28,4,3,3,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,12,165,144,21,1320,1152,168,0.8727272727272727,301,311,250,458,274,268,202,408,27,43,48,50,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,13,165,144,21,1320,1152,168,0.8727272727272727,346,204,409,361,298,173,376,305,48,31,33,56,4,2,2,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,14,165,144,21,1320,1152,168,0.8727272727272727,361,356,291,312,318,317,251,266,43,39,40,46,4,0,0,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,15,165,144,21,1320,1152,168,0.8727272727272727,270,428,244,378,221,381,204,346,49,47,40,32,4,1,1,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,16,165,144,21,1320,1152,168,0.8727272727272727,319,457,266,278,297,413,206,236,22,44,60,42,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,17,165,144,21,1320,1152,168,0.8727272727272727,303,325,328,364,266,285,262,339,37,40,66,25,4,3,3,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,18,165,144,21,1320,1152,168,0.8727272727272727,385,240,343,352,338,199,285,330,47,41,58,22,4,0,0,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,19,165,144,21,1320,1152,168,0.8727272727272727,163,296,417,444,113,264,385,390,50,32,32,54,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,20,165,144,21,1320,1152,168,0.8727272727272727,311,316,399,294,259,274,351,268,52,42,48,26,4,2,2,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,21,165,144,21,1320,1152,168,0.8727272727272727,347,294,383,296,309,258,340,245,38,36,43,51,4,2,2,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,22,165,144,21,1320,1152,168,0.8727272727272727,273,289,289,469,237,249,246,420,36,40,43,49,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,23,165,144,21,1320,1152,168,0.8727272727272727,315,307,219,479,260,265,190,437,55,42,29,42,4,3,3,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,24,165,144,21,1320,1152,168,0.8727272727272727,305,285,287,443,278,244,243,387,27,41,44,56,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,25,165,144,21,1320,1152,168,0.8727272727272727,355,209,307,449,313,175,272,392,42,34,35,57,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,26,165,144,21,1320,1152,168,0.8727272727272727,378,341,253,348,329,306,210,307,49,35,43,41,4,0,0,0,True,True
request_layer,4,color_wheel,fine_grained,small,vision,27,165,144,21,1320,1152,168,0.8727272727272727,211,396,291,422,168,348,263,373,43,48,28,49,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,28,165,144,21,1320,1152,168,0.8727272727272727,332,413,304,271,308,367,240,237,24,46,64,34,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,29,165,144,21,1320,1152,168,0.8727272727272727,287,221,455,357,243,184,394,331,44,37,61,26,4,2,2,2,True,True
request_layer,4,color_wheel,fine_grained,small,vision,30,165,144,21,1320,1152,168,0.8727272727272727,393,246,337,344,348,209,270,325,45,37,67,19,4,0,0,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,31,165,144,21,1320,1152,168,0.8727272727272727,290,306,346,378,241,271,315,325,49,35,31,53,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,32,165,144,21,1320,1152,168,0.8727272727272727,369,309,335,307,312,277,294,269,57,32,41,38,4,0,0,0,True,True
request_layer,4,color_wheel,fine_grained,small,vision,33,165,144,21,1320,1152,168,0.8727272727272727,291,344,339,346,257,306,290,299,34,38,49,47,4,3,1,2,False,False
request_layer,4,color_wheel,fine_grained,small,vision,34,165,144,21,1320,1152,168,0.8727272727272727,261,293,353,413,229,251,306,366,32,42,47,47,4,3,3,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,35,165,144,21,1320,1152,168,0.8727272727272727,322,263,298,437,258,227,266,401,64,36,32,36,4,3,3,0,True,False
request_layer,4,color_wheel,fine_grained,small,vision,36,165,144,21,1320,1152,168,0.8727272727272727,270,344,255,451,233,310,212,397,37,34,43,54,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,37,165,144,21,1320,1152,168,0.8727272727272727,345,236,341,398,294,203,311,344,51,33,30,54,4,3,3,3,True,True
request_layer,4,color_wheel,fine_grained,small,vision,38,165,144,21,1320,1152,168,0.8727272727272727,328,351,299,342,285,311,254,302,43,40,45,40,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,39,165,144,21,1320,1152,168,0.8727272727272727,213,379,354,374,178,317,326,331,35,62,28,43,4,1,3,1,False,True
request_layer,4,color_wheel,fine_grained,small,vision,40,165,144,21,1320,1152,168,0.8727272727272727,308,464,262,286,281,419,212,240,27,45,50,46,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,41,165,144,21,1320,1152,168,0.8727272727272727,280,320,430,290,239,276,371,266,41,44,59,24,4,2,2,2,True,True
request_layer,4,color_wheel,fine_grained,small,vision,42,165,144,21,1320,1152,168,0.8727272727272727,307,436,314,263,264,378,283,227,43,58,31,36,4,1,1,1,True,True
request_layer,4,color_wheel,fine_grained,small,vision,43,165,144,21,1320,1152,168,0.8727272727272727,251,412,324,333,215,364,273,300,36,48,51,33,4,1,1,2,True,False
request_layer,4,color_wheel,fine_grained,small,vision,44,165,144,21,1320,1152,168,0.8727272727272727,295,312,381,332,246,282,327,297,49,30,54,35,4,2,2,2,True,True
request_layer,4,color_wheel,fine_grained,small,vision,45,165,144,21,1320,1152,168,0.8727272727272727,361,354,240,365,322,309,195,326,39,45,45,39,4,3,3,1,True,False
request_layer,4,color_wheel,fine_grained,small,vision,46,165,144,21,1320,1152,168,0.8727272727272727,375,279,342,324,327,242,315,268,48,37,27,56,4,0,0,3,True,False
request_layer,4,color_wheel,fine_grained,small,vision,47,165,144,21,1320,1152,168,0.8727272727272727,400,314,231,375,355,279,195,323,45,35,36,52,4,0,0,3,True,False
request_layer,5,coffee,natural,small,vision,0,248,228,20,1984,1824,160,0.9193548387096774,474,424,443,643,437,395,396,596,37,29,47,47,4,3,3,2,True,False
request_layer,5,coffee,natural,small,vision,1,248,228,20,1984,1824,160,0.9193548387096774,422,416,551,595,377,396,504,547,45,20,47,48,4,3,3,3,True,True
request_layer,5,coffee,natural,small,vision,2,248,228,20,1984,1824,160,0.9193548387096774,606,489,438,451,573,443,392,416,33,46,46,35,4,0,0,1,True,False
request_layer,5,coffee,natural,small,vision,3,248,228,20,1984,1824,160,0.9193548387096774,431,504,568,481,392,472,524,436,39,32,44,45,4,2,2,3,True,False
request_layer,5,coffee,natural,small,vision,4,248,228,20,1984,1824,160,0.9193548387096774,615,420,500,449,586,382,454,402,29,38,46,47,4,0,0,3,True,False
request_layer,5,coffee,natural,small,vision,5,248,228,20,1984,1824,160,0.9193548387096774,433,704,402,445,385,670,365,404,48,34,37,41,4,1,1,0,True,False
request_layer,5,coffee,natural,small,vision,6,248,228,20,1984,1824,160,0.9193548387096774,756,282,539,407,718,239,492,375,38,43,47,32,4,0,0,2,True,False
request_layer,5,coffee,natural,small,vision,7,248,228,20,1984,1824,160,0.9193548387096774,396,469,535,584,357,430,507,530,39,39,28,54,4,3,3,3,True,True
request_layer,5,coffee,natural,small,vision,8,248,228,20,1984,1824,160,0.9193548387096774,527,468,491,498,483,418,450,473,44,50,41,25,4,0,0,1,True,False
request_layer,5,coffee,natural,small,vision,9,248,228,20,1984,1824,160,0.9193548387096774,603,510,417,454,572,472,367,413,31,38,50,41,4,0,0,2,True,False
request_layer,5,coffee,natural,small,vision,10,248,228,20,1984,1824,160,0.9193548387096774,571,470,432,511,530,436,383,475,41,34,49,36,4,0,0,2,True,False
request_layer,5,coffee,natural,small,vision,11,248,228,20,1984,1824,160,0.9193548387096774,386,553,548,497,325,522,510,467,61,31,38,30,4,1,1,0,True,False
request_layer,5,coffee,natural,small,vision,12,248,228,20,1984,1824,160,0.9193548387096774,473,550,428,533,451,518,377,478,22,32,51,55,4,1,1,3,True,False
request_layer,5,coffee,natural,small,vision,13,248,228,20,1984,1824,160,0.9193548387096774,539,362,493,590,491,330,454,549,48,32,39,41,4,3,3,0,True,False
request_layer,5,coffee,natural,small,vision,14,248,228,20,1984,1824,160,0.9193548387096774,439,623,454,468,389,599,418,418,50,24,36,50,4,1,1,0,True,False
request_layer,5,coffee,natural,small,vision,15,248,228,20,1984,1824,160,0.9193548387096774,458,465,391,670,413,417,350,644,45,48,41,26,4,3,3,1,True,False
request_layer,5,coffee,natural,small,vision,16,248,228,20,1984,1824,160,0.9193548387096774,511,505,412,556,490,469,356,509,21,36,56,47,4,3,3,2,True,False
request_layer,5,coffee,natural,small,vision,17,248,228,20,1984,1824,160,0.9193548387096774,482,563,495,444,439,520,439,426,43,43,56,18,4,1,1,2,True,False
request_layer,5,coffee,natural,small,vision,18,248,228,20,1984,1824,160,0.9193548387096774,614,364,471,535,570,329,412,513,44,35,59,22,4,0,0,2,True,False
request_layer,5,coffee,natural,small,vision,19,248,228,20,1984,1824,160,0.9193548387096774,506,384,512,582,460,352,484,528,46,32,28,54,4,3,3,3,True,True
request_layer,5,coffee,natural,small,vision,20,248,228,20,1984,1824,160,0.9193548387096774,758,374,432,420,713,334,392,385,45,40,40,35,4,0,0,0,True,True
request_layer,5,coffee,natural,small,vision,21,248,228,20,1984,1824,160,0.9193548387096774,657,452,437,438,623,420,393,388,34,32,44,50,4,0,0,3,True,False
request_layer,5,coffee,natural,small,vision,22,248,228,20,1984,1824,160,0.9193548387096774,489,456,510,529,454,418,461,491,35,38,49,38,4,3,3,2,True,False
request_layer,5,coffee,natural,small,vision,23,248,228,20,1984,1824,160,0.9193548387096774,433,586,437,528,378,559,403,484,55,27,34,44,4,1,1,0,True,False
request_layer,5,coffee,natural,small,vision,24,248,228,20,1984,1824,160,0.9193548387096774,467,496,472,549,437,465,427,495,30,31,45,54,4,3,3,3,True,True
request_layer,5,coffee,natural,small,vision,25,248,228,20,1984,1824,160,0.9193548387096774,484,383,443,674,439,346,413,626,45,37,30,48,4,3,3,3,True,True
request_layer,5,coffee,natural,small,vision,26,248,228,20,1984,1824,160,0.9193548387096774,400,547,467,570,354,519,424,527,46,28,43,43,4,3,3,0,True,False
request_layer,5,coffee,natural,small,vision,27,248,228,20,1984,1824,160,0.9193548387096774,415,472,426,671,378,427,391,628,37,45,35,43,4,3,3,1,True,False
request_layer,5,coffee,natural,small,vision,28,248,228,20,1984,1824,160,0.9193548387096774,499,555,382,548,474,518,324,508,25,37,58,40,4,1,1,2,True,False
request_layer,5,coffee,natural,small,vision,29,248,228,20,1984,1824,160,0.9193548387096774,372,595,583,434,327,553,529,415,45,42,54,19,4,1,1,2,True,False
request_layer,5,coffee,natural,small,vision,30,248,228,20,1984,1824,160,0.9193548387096774,591,449,436,508,541,413,383,487,50,36,53,21,4,0,0,2,True,False
request_layer,5,coffee,natural,small,vision,31,248,228,20,1984,1824,160,0.9193548387096774,594,402,499,489,537,372,472,443,57,30,27,46,4,0,0,0,True,True
request_layer,5,coffee,natural,small,vision,32,248,228,20,1984,1824,160,0.9193548387096774,725,388,396,475,675,357,363,429,50,31,33,46,4,0,0,0,True,True
request_layer,5,coffee,natural,small,vision,33,248,228,20,1984,1824,160,0.9193548387096774,664,388,405,527,637,349,362,476,27,39,43,51,4,0,0,3,True,False
request_layer,5,coffee,natural,small,vision,34,248,228,20,1984,1824,160,0.9193548387096774,495,506,533,450,462,467,488,407,33,39,45,43,4,2,2,2,True,True
request_layer,5,coffee,natural,small,vision,35,248,228,20,1984,1824,160,0.9193548387096774,518,484,452,530,457,456,420,491,61,28,32,39,4,3,3,0,True,False
request_layer,5,coffee,natural,small,vision,36,248,228,20,1984,1824,160,0.9193548387096774,457,482,527,518,422,451,483,468,35,31,44,50,4,2,2,3,True,False
request_layer,5,coffee,natural,small,vision,37,248,228,20,1984,1824,160,0.9193548387096774,534,415,489,546,482,387,455,500,52,28,34,46,4,3,3,0,True,False
request_layer,5,coffee,natural,small,vision,38,248,228,20,1984,1824,160,0.9193548387096774,426,565,463,530,386,530,416,492,40,35,47,38,4,1,1,2,True,False
request_layer,5,coffee,natural,small,vision,39,248,228,20,1984,1824,160,0.9193548387096774,363,579,491,551,332,523,460,509,31,56,31,42,4,1,1,1,True,True
request_layer,5,coffee,natural,small,vision,40,248,228,20,1984,1824,160,0.9193548387096774,513,570,397,504,486,534,351,453,27,36,46,51,4,1,1,3,True,False
request_layer,5,coffee,natural,small,vision,41,248,228,20,1984,1824,160,0.9193548387096774,383,571,545,485,342,526,492,464,41,45,53,21,4,1,1,2,True,False
request_layer,5,coffee,natural,small,vision,42,248,228,20,1984,1824,160,0.9193548387096774,439,549,499,497,401,492,473,458,38,57,26,39,4,1,1,1,True,True
request_layer,5,coffee,natural,small,vision,43,248,228,20,1984,1824,160,0.9193548387096774,423,513,550,498,388,481,493,462,35,32,57,36,4,2,2,2,True,True
request_layer,5,coffee,natural,small,vision,44,248,228,20,1984,1824,160,0.9193548387096774,504,484,539,457,459,455,490,420,45,29,49,37,4,2,2,2,True,True
request_layer,5,coffee,natural,small,vision,45,248,228,20,1984,1824,160,0.9193548387096774,469,458,597,460,427,423,548,426,42,35,49,34,4,2,2,2,True,True
request_layer,5,coffee,natural,small,vision,46,248,228,20,1984,1824,160,0.9193548387096774,473,385,597,529,439,350,567,468,34,35,30,61,4,2,2,3,True,False
request_layer,5,coffee,natural,small,vision,47,248,228,20,1984,1824,160,0.9193548387096774,576,517,416,475,537,481,378,428,39,36,38,47,4,0,0,3,True,False
request_layer,6,moon,natural,small,vision,0,276,256,20,2208,2048,160,0.927536231884058,344,679,611,574,308,652,559,529,36,27,52,45,4,1,1,2,True,False
