NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,10528,10528.0,10528.0,10528,10528,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,6272,6272.0,6272.0,6272,6272,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,2,5984,2992.0,2992.0,2976,3008,22.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,2,5504,2752.0,2752.0,2304,3200,633.6,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,5184,5184.0,5184.0,5184,5184,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,2592,2592.0,2592.0,2592,2592,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,1952,1952.0,1952.0,1952,1952,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_0,PushPop,2731690,2731690,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,2,14208,7104.0,7104.0,6752,7456,497.8,nvjet_tst_64x40_64x16_4x2_h_bz_TNT
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,11520,11520.0,11520.0,11520,11520,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,10528,10528.0,10528.0,10528,10528,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,2,5856,2928.0,2928.0,2880,2976,67.9,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,2,5376,2688.0,2688.0,2304,3072,543.1,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,5024,5024.0,5024.0,5024,5024,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,2624,2624.0,2624.0,2624,2624,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,1952,1952.0,1952.0,1952,1952,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_1,PushPop,2731701,2731701,1,1,1344,1344.0,1344.0,1344,1344,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,1827839,1827839.0,1827839.0,1827839,1827839,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,2,13088,6544.0,6544.0,6432,6656,158.4,nvjet_tst_64x8_64x16_4x1_v_bz_TNT
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,2,5088,2544.0,2544.0,2528,2560,22.6,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,2,4448,2224.0,2224.0,2176,2272,67.9,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,4096,4096.0,4096.0,4096,4096,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,1632,1632.0,1632.0,1632,1632,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,1536,1536.0,1536.0,1536,1536,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_2,PushPop,2731689,2731689,1,1,1280,1280.0,1280.0,1280,1280,0.0,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,232512,232512.0,232512.0,232512,232512,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,2,13280,6640.0,6640.0,6432,6848,294.2,nvjet_tst_64x8_64x16_4x1_v_bz_TNT
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,2,4960,2480.0,2480.0,2464,2496,22.6,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,4704,4704.0,4704.0,4704,4704,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,2,3808,1904.0,1904.0,1792,2016,158.4,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,1824,1824.0,1824.0,1824,1824,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,1600,1600.0,1600.0,1600,1600,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_0/iter_0/rank_3,PushPop,2731691,2731691,1,1,1280,1280.0,1280.0,1280,1280,0.0,"void at::native::vectorized_elementwise_kernel<(int)8, at::native::FillFunctor<c10::BFloat16>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,2,14240,7120.0,7120.0,6656,7584,656.2,nvjet_tst_64x40_64x16_4x2_h_bz_TNT
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,11360,11360.0,11360.0,11360,11360,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,9696,9696.0,9696.0,9696,9696,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,2,6112,3056.0,3056.0,2848,3264,294.2,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,2,5920,2960.0,2960.0,2432,3488,746.7,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,5088,5088.0,5088.0,5088,5088,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,2624,2624.0,2624.0,2624,2624,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,2016,2016.0,2016.0,2016,2016,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_0,PushPop,2731690,2731690,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,2,13952,6976.0,6976.0,6592,7360,543.1,nvjet_tst_64x40_64x16_4x2_h_bz_TNT
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,11456,11456.0,11456.0,11456,11456,0.0,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, (int)128, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)0, cutlass::bfloat16_t, (int)8>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)128>, cute::C<(int)128>, cute::C<(int)128>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)0, (bool)0, (int)8>, flash::VarlenDynamicPersistentTileScheduler<(int)128, (int)128, (int)256, (int)128, (bool)0, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1>>>>(T1::Params)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,6240,6240.0,6240.0,6240,6240,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,2,5984,2992.0,2992.0,2848,3136,203.6,"void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,2,5824,2912.0,2912.0,2592,3232,452.5,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,4992,4992.0,4992.0,4992,4992,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,2848,2848.0,2848.0,2848,2848,0.0,"void vllm::reshape_and_cache_flash_kernel<__nv_bfloat16, __nv_bfloat16, (vllm::Fp8KVCacheDataType)0>(const T1 *, const T1 *, T2 *, T2 *, const long *, long, long, long, long, long, int, int, int, const float *, const float *, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,2016,2016.0,2016.0,2016,2016,0.0,_triton_mrope_forward
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_1,PushPop,2731701,2731701,1,1,1376,1376.0,1376.0,1376,1376,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,2,13408,6704.0,6704.0,6656,6752,67.9,nvjet_tst_64x8_64x16_4x1_v_bz_TNT
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,2,5152,2576.0,2576.0,2464,2688,158.4,"void vllm::rms_norm_kernel<c10::BFloat16, (int)8, (int)3>(T1 *, const T1 *, long, long, long, long, long, const T1 *, float, int, int)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,4960,4960.0,4960.0,4960,4960,0.0,"void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &, bool)::[lambda(int) (instance 1)]>(long, T3)"
:flashvep_phase1b/attention_block/layer_12/iter_0/rank_2,PushPop,2731689,2731689,1,1,4384,4384.0,4384.0,4384,4384,0.0,"void vllm::cross_device_reduce_1stage<__nv_bfloat16, (int)2>(vllm::RankData *, vllm::RankSignals, vllm::Signal *, T1 *, int, int)"
