task,wave,layer,phase,rank,physical_m,fresh_m,worklist_scope,assignments,active_experts,median_m_e,p90_m_e,max_m_e,tiny_le4_active_fraction,large_ge16_active_fraction,m_e_cv,inactive_fraction
gsm8k,57,20,late,0,64,64,measured_dense_runtime,49,19,2.0,5.0,6,0.8421052631578947,0.0,0.6203544552477822,0.703125
gsm8k,57,20,late,1,64,64,measured_dense_runtime,222,32,3.0,18.0,42,0.6875,0.1875,1.3077345407568572,0.5
gsm8k,57,20,late,2,64,64,measured_dense_runtime,133,23,3.0,15.8,23,0.5652173913043478,0.13043478260869565,1.0337730672058474,0.640625
gsm8k,57,20,late,3,64,64,measured_dense_runtime,108,21,4.0,8.0,16,0.5714285714285714,0.047619047619047616,0.6875584524347026,0.671875
gsm8k,57,21,late,0,64,64,measured_dense_runtime,95,24,3.0,8.7,11,0.75,0.0,0.7088674592561318,0.625
gsm8k,57,21,late,1,64,64,measured_dense_runtime,96,24,3.0,5.699999999999999,23,0.7083333333333334,0.041666666666666664,1.0801234497346435,0.625
gsm8k,57,21,late,2,64,64,measured_dense_runtime,143,27,5.0,10.800000000000004,16,0.4074074074074074,0.07407407407407407,0.828309796913904,0.578125
gsm8k,57,21,late,3,64,64,measured_dense_runtime,178,24,4.0,17.199999999999996,44,0.5833333333333334,0.125,1.3358506304808906,0.625
gsm8k,57,22,late,0,64,64,measured_dense_runtime,243,32,5.5,17.800000000000004,30,0.40625,0.15625,0.8985057433960454,0.5
gsm8k,57,22,late,1,64,64,measured_dense_runtime,104,23,2.0,11.600000000000001,24,0.782608695652174,0.043478260869565216,1.2233097262715331,0.640625
gsm8k,57,22,late,2,64,64,measured_dense_runtime,88,21,2.0,13.0,19,0.7142857142857143,0.047619047619047616,1.1588680712710875,0.671875
gsm8k,57,22,late,3,64,64,measured_dense_runtime,77,19,1.0,7.599999999999991,25,0.8421052631578947,0.10526315789473684,1.534667142516618,0.703125
gsm8k,57,23,late,0,64,64,measured_dense_runtime,147,30,4.0,9.0,27,0.5333333333333333,0.03333333333333333,0.967829036847296,0.53125
gsm8k,57,23,late,1,64,64,measured_dense_runtime,108,28,2.0,8.3,15,0.75,0.0,0.9816561689406348,0.5625
gsm8k,57,23,late,2,64,64,measured_dense_runtime,88,18,4.0,12.3,20,0.6111111111111112,0.05555555555555555,1.02247471629109,0.71875
gsm8k,57,23,late,3,64,64,measured_dense_runtime,169,24,3.5,12.7,51,0.5416666666666666,0.08333333333333333,1.5104296442284924,0.625
gsm8k,57,24,late,0,64,64,measured_dense_runtime,153,24,5.0,17.199999999999996,20,0.4583333333333333,0.125,0.9333141097597376,0.625
gsm8k,57,24,late,1,64,64,measured_dense_runtime,184,24,4.5,18.799999999999997,30,0.5,0.16666666666666666,1.0884771971408733,0.625
gsm8k,57,24,late,2,64,64,measured_dense_runtime,78,23,2.0,7.0,14,0.782608695652174,0.0,1.027882166811664,0.640625
gsm8k,57,24,late,3,64,64,measured_dense_runtime,97,17,2.0,13.0,34,0.7647058823529411,0.058823529411764705,1.4171414661805841,0.734375
gsm8k,57,25,late,0,64,64,measured_dense_runtime,106,27,3.0,8.400000000000002,15,0.7037037037037037,0.0,0.8628852888512546,0.578125
gsm8k,57,25,late,1,64,64,measured_dense_runtime,142,21,5.0,14.0,18,0.38095238095238093,0.09523809523809523,0.6737048305972618,0.671875
gsm8k,57,25,late,2,64,64,measured_dense_runtime,110,19,4.0,12.799999999999997,19,0.5263157894736842,0.10526315789473684,0.8853257326501709,0.703125
gsm8k,57,25,late,3,64,64,measured_dense_runtime,154,23,3.0,20.0,26,0.6086956521739131,0.17391304347826086,1.1369386300384046,0.640625
gsm8k,57,26,late,0,64,64,measured_dense_runtime,168,28,5.0,13.600000000000001,21,0.4642857142857143,0.07142857142857142,0.8510031428886436,0.5625
gsm8k,57,26,late,1,64,64,measured_dense_runtime,88,18,2.0,11.200000000000003,28,0.7777777777777778,0.05555555555555555,1.3719443884351425,0.71875
gsm8k,57,26,late,2,64,64,measured_dense_runtime,133,26,4.0,9.5,16,0.5384615384615384,0.07692307692307693,0.7974534062256617,0.59375
gsm8k,57,26,late,3,64,64,measured_dense_runtime,123,20,3.0,13.500000000000007,38,0.65,0.1,1.357772259484564,0.6875
gsm8k,57,27,late,0,64,64,measured_dense_runtime,170,29,4.0,14.2,22,0.5862068965517241,0.06896551724137931,0.9584445299311887,0.546875
gsm8k,57,27,late,1,64,64,measured_dense_runtime,131,22,3.5,14.0,28,0.6818181818181818,0.09090909090909091,1.164040793053368,0.65625
gsm8k,57,27,late,2,64,64,measured_dense_runtime,120,17,4.0,14.200000000000003,30,0.5882352941176471,0.11764705882352941,1.023270899289789,0.734375
gsm8k,57,27,late,3,64,64,measured_dense_runtime,91,22,2.5,10.800000000000004,11,0.5909090909090909,0.0,0.8447254963067083,0.65625
gsm8k,57,28,late,0,64,64,measured_dense_runtime,57,13,3.0,7.600000000000001,13,0.6923076923076923,0.0,0.6902566867686316,0.796875
gsm8k,57,28,late,1,64,64,measured_dense_runtime,75,22,3.0,6.0,9,0.6818181818181818,0.0,0.6538773245460922,0.65625
gsm8k,57,28,late,2,64,64,measured_dense_runtime,156,30,3.0,11.800000000000011,23,0.7333333333333333,0.1,1.086041978694737,0.53125
gsm8k,57,28,late,3,64,64,measured_dense_runtime,224,27,4.0,24.200000000000028,42,0.5185185185185185,0.14814814814814814,1.3596810146996587,0.578125
gsm8k,57,29,late,0,64,64,measured_dense_runtime,98,20,3.0,7.900000000000013,23,0.55,0.1,1.0893066240883689,0.6875
gsm8k,57,29,late,1,64,64,measured_dense_runtime,161,30,3.0,11.200000000000003,30,0.7,0.06666666666666667,1.1561640906455637,0.53125
gsm8k,57,29,late,2,64,64,measured_dense_runtime,162,29,2.0,16.4,29,0.6896551724137931,0.13793103448275862,1.3133794982590477,0.546875
gsm8k,57,29,late,3,64,64,measured_dense_runtime,91,25,3.0,8.0,10,0.68,0.0,0.768759667357921,0.609375
gsm8k,57,30,late,0,64,64,measured_dense_runtime,73,22,3.0,5.900000000000002,12,0.8181818181818182,0.0,0.7234381329595011,0.65625
gsm8k,57,30,late,1,64,64,measured_dense_runtime,171,30,4.0,13.200000000000003,18,0.6,0.06666666666666667,0.8415568389622076,0.53125
gsm8k,57,30,late,2,64,64,measured_dense_runtime,68,23,2.0,5.600000000000001,14,0.8695652173913043,0.0,0.9643291947502944,0.640625
gsm8k,57,30,late,3,64,64,measured_dense_runtime,200,27,3.0,18.60000000000002,49,0.5925925925925926,0.1111111111111111,1.4179210133149165,0.578125
gsm8k,57,31,late,0,64,64,measured_dense_runtime,83,30,2.0,5.0,8,0.8666666666666667,0.0,0.6238358296867286,0.53125
gsm8k,57,31,late,1,64,64,measured_dense_runtime,81,21,4.0,6.0,11,0.6190476190476191,0.0,0.6755241491508371,0.671875
gsm8k,57,31,late,2,64,64,measured_dense_runtime,167,35,3.0,7.600000000000001,23,0.6285714285714286,0.08571428571428572,1.028058439856575,0.453125
gsm8k,57,31,late,3,64,64,measured_dense_runtime,181,39,3.0,10.200000000000003,20,0.6153846153846154,0.02564102564102564,0.8803100702165529,0.390625
gsm8k,58,1,late,0,64,64,measured_dense_runtime,155,43,2.0,7.800000000000004,14,0.7674418604651163,0.0,0.8775616582895447,0.328125
gsm8k,58,1,late,1,64,64,measured_dense_runtime,91,34,2.0,4.699999999999999,7,0.8823529411764706,0.0,0.571111492755441,0.46875
gsm8k,58,1,late,2,64,64,measured_dense_runtime,191,43,3.0,6.0,26,0.6976744186046512,0.06976744186046512,1.1574588901906158,0.328125
gsm8k,58,1,late,3,64,64,measured_dense_runtime,75,31,2.0,4.0,8,0.9032258064516129,0.0,0.8579044235810884,0.515625
gsm8k,58,2,late,0,64,64,measured_dense_runtime,137,50,2.5,5.0,7,0.88,0.0,0.554984581175777,0.21875
gsm8k,58,2,late,1,64,64,measured_dense_runtime,91,35,2.0,5.0,7,0.8571428571428571,0.0,0.6578738262459677,0.453125
gsm8k,58,2,late,2,64,64,measured_dense_runtime,134,47,2.0,6.0,9,0.7446808510638298,0.0,0.7587757899983606,0.265625
gsm8k,58,2,late,3,64,64,measured_dense_runtime,150,50,2.0,5.200000000000003,10,0.78,0.0,0.7774602526460401,0.21875
gsm8k,58,3,late,0,64,64,measured_dense_runtime,123,43,2.0,5.800000000000004,12,0.8604651162790697,0.0,0.8381479004136503,0.328125
gsm8k,58,3,late,1,64,64,measured_dense_runtime,113,42,2.0,3.8999999999999986,17,0.9047619047619048,0.023809523809523808,1.1878532651108755,0.34375
gsm8k,58,3,late,2,64,64,measured_dense_runtime,166,41,3.0,7.0,27,0.7560975609756098,0.024390243902439025,1.0233874229196107,0.359375
gsm8k,58,3,late,3,64,64,measured_dense_runtime,110,38,2.0,6.300000000000004,9,0.7894736842105263,0.0,0.8035047197812492,0.40625
gsm8k,58,4,late,0,64,64,measured_dense_runtime,104,29,2.0,7.199999999999999,17,0.7586206896551724,0.034482758620689655,1.0421054302759636,0.546875
gsm8k,58,4,late,1,64,64,measured_dense_runtime,158,28,3.0,8.600000000000001,38,0.6071428571428571,0.07142857142857142,1.3041661024888462,0.5625
gsm8k,58,4,late,2,64,64,measured_dense_runtime,50,21,1.0,5.0,7,0.8571428571428571,0.0,0.761051903617618,0.671875
gsm8k,58,4,late,3,64,64,measured_dense_runtime,200,42,2.5,8.899999999999999,29,0.6666666666666666,0.07142857142857142,1.202705283932851,0.34375
gsm8k,58,5,late,0,64,64,measured_dense_runtime,123,32,3.0,6.0,23,0.71875,0.03125,1.068943386239419,0.5
gsm8k,58,5,late,1,64,64,measured_dense_runtime,195,40,3.0,10.100000000000001,28,0.675,0.05,1.090452258261528,0.375
gsm8k,58,5,late,2,64,64,measured_dense_runtime,131,38,3.0,7.300000000000004,15,0.7631578947368421,0.0,0.8770656854178585,0.40625
gsm8k,58,5,late,3,64,64,measured_dense_runtime,63,30,2.0,3.1000000000000014,5,0.9666666666666667,0.0,0.512135422377831,0.53125
gsm8k,58,6,late,0,64,64,measured_dense_runtime,217,35,3.0,11.400000000000006,47,0.6285714285714286,0.08571428571428572,1.346032384903888,0.453125
gsm8k,58,6,late,1,64,64,measured_dense_runtime,74,24,3.0,5.0,11,0.8333333333333334,0.0,0.7772326402458597,0.625
gsm8k,58,6,late,2,64,64,measured_dense_runtime,118,37,3.0,6.399999999999999,10,0.8378378378378378,0.0,0.7210863520739881,0.421875
gsm8k,58,6,late,3,64,64,measured_dense_runtime,103,31,3.0,7.0,9,0.7741935483870968,0.0,0.6854121396008851,0.515625
gsm8k,58,7,late,0,64,64,measured_dense_runtime,262,30,6.5,22.0,38,0.43333333333333335,0.16666666666666666,0.9854131030903773,0.53125
gsm8k,58,7,late,1,64,64,measured_dense_runtime,71,21,3.0,8.0,13,0.8095238095238095,0.0,0.9194928869830684,0.671875
gsm8k,58,7,late,2,64,64,measured_dense_runtime,102,28,2.0,9.600000000000001,14,0.7142857142857143,0.0,1.0484238733564588,0.5625
gsm8k,58,7,late,3,64,64,measured_dense_runtime,77,27,2.0,6.0,8,0.7777777777777778,0.0,0.7186407964808792,0.578125
gsm8k,58,8,late,0,64,64,measured_dense_runtime,147,31,3.0,12.0,21,0.6774193548387096,0.03225806451612903,0.9919850957038469,0.515625
gsm8k,58,8,late,1,64,64,measured_dense_runtime,99,24,2.0,8.7,19,0.6666666666666666,0.041666666666666664,1.102769421918553,0.625
gsm8k,58,8,late,2,64,64,measured_dense_runtime,177,38,3.0,12.0,24,0.6578947368421053,0.02631578947368421,1.0497685975176299,0.40625
gsm8k,58,8,late,3,64,64,measured_dense_runtime,89,28,2.0,6.900000000000002,18,0.8571428571428571,0.03571428571428571,1.2641822647007996,0.5625
gsm8k,58,9,late,0,64,64,measured_dense_runtime,129,23,3.0,13.400000000000002,36,0.6521739130434783,0.043478260869565216,1.3360347611045285,0.640625
gsm8k,58,9,late,1,64,64,measured_dense_runtime,103,26,3.0,8.0,10,0.6923076923076923,0.0,0.7258215025850745,0.59375
gsm8k,58,9,late,2,64,64,measured_dense_runtime,158,29,3.0,10.399999999999999,40,0.6551724137931034,0.06896551724137931,1.4041221617170052,0.546875
gsm8k,58,9,late,3,64,64,measured_dense_runtime,122,32,3.0,7.0,14,0.6875,0.0,0.8383126344620063,0.5
gsm8k,58,10,late,0,64,64,measured_dense_runtime,147,37,3.0,9.0,18,0.7027027027027027,0.02702702702702703,0.9168796213708481,0.421875
gsm8k,58,10,late,1,64,64,measured_dense_runtime,173,32,3.0,10.0,31,0.65625,0.0625,1.2198449291779965,0.5
gsm8k,58,10,late,2,64,64,measured_dense_runtime,92,28,3.0,5.300000000000001,13,0.7857142857142857,0.0,0.7492907799832212,0.5625
gsm8k,58,10,late,3,64,64,measured_dense_runtime,100,26,3.0,8.5,14,0.7307692307692307,0.0,0.8522910301065006,0.59375
gsm8k,58,11,late,0,64,64,measured_dense_runtime,148,29,2.0,9.199999999999992,46,0.7586206896551724,0.10344827586206896,1.7671470282436155,0.546875
gsm8k,58,11,late,1,64,64,measured_dense_runtime,245,18,6.0,34.00000000000001,64,0.4444444444444444,0.2777777777777778,1.2342805852393164,0.71875
gsm8k,58,11,late,2,64,64,measured_dense_runtime,88,20,2.0,8.500000000000007,23,0.7,0.05,1.1818181818181817,0.6875
gsm8k,58,11,late,3,64,64,measured_dense_runtime,31,16,1.0,4.0,6,0.9375,0.0,0.8051602564095925,0.75
gsm8k,58,12,late,0,64,64,measured_dense_runtime,202,26,3.5,19.0,31,0.5769230769230769,0.19230769230769232,1.0651735293291746,0.59375
gsm8k,58,12,late,1,64,64,measured_dense_runtime,141,25,3.0,9.600000000000001,31,0.6,0.08,1.1781164425452875,0.609375
gsm8k,58,12,late,2,64,64,measured_dense_runtime,86,20,2.0,15.100000000000001,17,0.75,0.1,1.188324306143369,0.6875
gsm8k,58,12,late,3,64,64,measured_dense_runtime,83,21,3.0,5.0,26,0.8571428571428571,0.047619047619047616,1.3890474256705867,0.671875
gsm8k,58,13,late,0,64,64,measured_dense_runtime,80,27,2.0,6.200000000000006,12,0.7777777777777778,0.0,0.9871043511199817,0.578125
gsm8k,58,13,late,1,64,64,measured_dense_runtime,137,27,4.0,11.400000000000002,14,0.5185185185185185,0.0,0.7678471307889714,0.578125
gsm8k,58,13,late,2,64,64,measured_dense_runtime,50,19,1.0,5.199999999999999,15,0.8421052631578947,0.0,1.2403225386970924,0.703125
gsm8k,58,13,late,3,64,64,measured_dense_runtime,245,30,4.5,16.0,57,0.5,0.13333333333333333,1.305899215617131,0.53125
gsm8k,58,14,late,0,64,64,measured_dense_runtime,224,26,5.0,21.5,27,0.4230769230769231,0.19230769230769232,0.9111518556649232,0.59375
gsm8k,58,14,late,1,64,64,measured_dense_runtime,79,30,2.0,5.0,9,0.8333333333333334,0.0,0.7369002317887536,0.53125
gsm8k,58,14,late,2,64,64,measured_dense_runtime,89,18,2.0,11.100000000000005,35,0.7777777777777778,0.1111111111111111,1.653366109634621,0.71875
gsm8k,58,14,late,3,64,64,measured_dense_runtime,120,26,4.0,9.0,15,0.6153846153846154,0.0,0.8219218670625302,0.59375
gsm8k,58,15,late,0,64,64,measured_dense_runtime,63,21,2.0,6.0,7,0.8095238095238095,0.0,0.7052336473499384,0.671875
gsm8k,58,15,late,1,64,64,measured_dense_runtime,193,34,3.0,10.399999999999999,40,0.5882352941176471,0.058823529411764705,1.2815955081975452,0.46875
gsm8k,58,15,late,2,64,64,measured_dense_runtime,100,20,2.0,13.200000000000003,17,0.65,0.05,1.0449880382090506,0.6875
gsm8k,58,15,late,3,64,64,measured_dense_runtime,156,27,3.0,11.800000000000015,40,0.7037037037037037,0.1111111111111111,1.5844099941573833,0.578125
gsm8k,58,16,late,0,64,64,measured_dense_runtime,99,25,3.0,7.600000000000001,15,0.72,0.0,0.7708599607409661,0.609375
gsm8k,58,16,late,1,64,64,measured_dense_runtime,94,19,2.0,10.599999999999994,30,0.7368421052631579,0.10526315789473684,1.4284663351371603,0.703125
gsm8k,58,16,late,2,64,64,measured_dense_runtime,149,24,2.5,13.799999999999997,37,0.7083333333333334,0.08333333333333333,1.4233094000301005,0.625
gsm8k,58,16,late,3,64,64,measured_dense_runtime,170,22,4.0,14.0,38,0.5454545454545454,0.09090909090909091,1.1726408253128116,0.65625
gsm8k,58,17,late,0,64,64,measured_dense_runtime,103,17,4.0,13.8,16,0.5294117647058824,0.058823529411764705,0.8075195662884779,0.734375
gsm8k,58,17,late,1,64,64,measured_dense_runtime,166,25,4.0,15.000000000000007,32,0.52,0.12,1.1460675156690232,0.609375
gsm8k,58,17,late,2,64,64,measured_dense_runtime,55,16,2.0,7.0,11,0.6875,0.0,0.8290191356493088,0.75
gsm8k,58,17,late,3,64,64,measured_dense_runtime,188,34,2.5,12.7,31,0.6764705882352942,0.08823529411764706,1.2615693661987437,0.46875
gsm8k,58,18,late,0,64,64,measured_dense_runtime,86,26,2.0,7.0,12,0.7307692307692307,0.0,0.8290950451151576,0.59375
gsm8k,58,18,late,1,64,64,measured_dense_runtime,137,26,3.0,11.5,20,0.5769230769230769,0.038461538461538464,0.9897175011376634,0.59375
gsm8k,58,18,late,2,64,64,measured_dense_runtime,97,24,2.0,10.7,14,0.75,0.0,0.9674805969603416,0.625
gsm8k,58,18,late,3,64,64,measured_dense_runtime,192,28,4.5,13.3,35,0.5,0.07142857142857142,1.0728660991319776,0.5625
gsm8k,58,19,late,0,64,64,measured_dense_runtime,166,25,4.0,11.200000000000003,41,0.52,0.08,1.3893870173320693,0.609375
gsm8k,58,19,late,1,64,64,measured_dense_runtime,146,31,3.0,12.0,17,0.6129032258064516,0.03225806451612903,0.8235713959630044,0.515625
gsm8k,58,19,late,2,64,64,measured_dense_runtime,145,29,4.0,10.399999999999999,22,0.6551724137931034,0.034482758620689655,0.9262456663773163,0.546875
gsm8k,58,19,late,3,64,64,measured_dense_runtime,55,22,2.0,3.900000000000002,6,0.9090909090909091,0.0,0.4935953440181174,0.65625
gsm8k,58,20,late,0,64,64,measured_dense_runtime,46,20,2.0,3.0,9,0.95,0.0,0.741683569966608,0.6875
gsm8k,58,20,late,1,64,64,measured_dense_runtime,212,33,3.0,19.0,37,0.6666666666666666,0.15151515151515152,1.2587889663487495,0.484375
gsm8k,58,20,late,2,64,64,measured_dense_runtime,134,22,3.5,13.0,22,0.5454545454545454,0.09090909090909091,0.9365002651970742,0.65625
gsm8k,58,20,late,3,64,64,measured_dense_runtime,120,23,4.0,10.8,17,0.5652173913043478,0.043478260869565216,0.7707319753181243,0.640625
gsm8k,58,21,late,0,64,64,measured_dense_runtime,119,32,3.0,9.0,11,0.75,0.0,0.7846687871781574,0.5
gsm8k,58,21,late,1,64,64,measured_dense_runtime,86,24,2.5,5.0,20,0.7916666666666666,0.041666666666666664,1.0562851115512337,0.625
gsm8k,58,21,late,2,64,64,measured_dense_runtime,127,26,3.0,10.0,18,0.5769230769230769,0.038461538461538464,0.8728800168631697,0.59375
gsm8k,58,21,late,3,64,64,measured_dense_runtime,180,26,4.0,13.0,37,0.5,0.07692307692307693,1.2038005659033124,0.59375
gsm8k,58,22,late,0,64,64,measured_dense_runtime,228,35,4.0,14.200000000000003,28,0.5142857142857142,0.05714285714285714,0.9752831821161275,0.453125
gsm8k,58,22,late,1,64,64,measured_dense_runtime,114,24,3.0,11.7,20,0.5833333333333334,0.041666666666666664,1.004606196647046,0.625
gsm8k,58,22,late,2,64,64,measured_dense_runtime,94,22,2.0,8.800000000000004,26,0.7727272727272727,0.09090909090909091,1.3849413242829658,0.65625
gsm8k,58,22,late,3,64,64,measured_dense_runtime,76,18,2.5,7.100000000000005,22,0.7222222222222222,0.05555555555555555,1.1935305758366914,0.71875
gsm8k,58,23,late,0,64,64,measured_dense_runtime,166,32,4.0,9.0,28,0.5625,0.03125,0.9963644175438722,0.5
gsm8k,58,23,late,1,64,64,measured_dense_runtime,121,28,2.5,9.3,17,0.6428571428571429,0.03571428571428571,0.9461636940545743,0.5625
gsm8k,58,23,late,2,64,64,measured_dense_runtime,78,18,3.5,9.900000000000002,18,0.7222222222222222,0.05555555555555555,1.0146850737133015,0.71875
gsm8k,58,23,late,3,64,64,measured_dense_runtime,147,27,3.0,8.400000000000002,45,0.6296296296296297,0.07407407407407407,1.5675807648711444,0.578125
gsm8k,58,24,late,0,64,64,measured_dense_runtime,155,28,4.5,12.600000000000001,18,0.5,0.03571428571428571,0.8396768616854628,0.5625
gsm8k,58,24,late,1,64,64,measured_dense_runtime,180,26,4.0,17.0,31,0.5384615384615384,0.11538461538461539,1.1014580684452813,0.59375
gsm8k,58,24,late,2,64,64,measured_dense_runtime,81,24,2.0,7.0,14,0.75,0.0,1.0573409202681627,0.625
gsm8k,58,24,late,3,64,64,measured_dense_runtime,96,16,4.0,10.5,35,0.625,0.0625,1.3578475614000272,0.75
gsm8k,58,25,late,0,64,64,measured_dense_runtime,120,27,3.0,9.400000000000002,11,0.6296296296296297,0.0,0.7176350047203661,0.578125
gsm8k,58,25,late,1,64,64,measured_dense_runtime,135,25,4.0,11.800000000000004,19,0.56,0.04,0.839687707315158,0.609375
gsm8k,58,25,late,2,64,64,measured_dense_runtime,117,22,4.5,12.900000000000002,17,0.5,0.045454545454545456,0.8881078093582858,0.65625
gsm8k,58,25,late,3,64,64,measured_dense_runtime,140,23,4.0,15.200000000000003,27,0.5652173913043478,0.13043478260869565,1.0820898148245082,0.640625
gsm8k,58,26,late,0,64,64,measured_dense_runtime,142,29,3.0,11.2,23,0.5862068965517241,0.06896551724137931,1.120316077484185,0.546875
gsm8k,58,26,late,1,64,64,measured_dense_runtime,100,22,3.0,7.900000000000002,28,0.7727272727272727,0.045454545454545456,1.3128594745821047,0.65625
gsm8k,58,26,late,2,64,64,measured_dense_runtime,128,28,3.5,9.3,16,0.5357142857142857,0.03571428571428571,0.8003905296791062,0.5625
gsm8k,58,26,late,3,64,64,measured_dense_runtime,142,24,3.0,13.499999999999996,42,0.6666666666666666,0.08333333333333333,1.4554823541211703,0.625
gsm8k,58,27,late,0,64,64,measured_dense_runtime,180,34,3.5,13.0,18,0.6176470588235294,0.058823529411764705,0.8983524013643184,0.46875
gsm8k,58,27,late,1,64,64,measured_dense_runtime,132,28,2.0,11.900000000000002,22,0.7142857142857143,0.07142857142857142,1.194377707576749,0.5625
gsm8k,58,27,late,2,64,64,measured_dense_runtime,122,21,4.0,12.0,29,0.5714285714285714,0.047619047619047616,1.0751149135783342,0.671875
gsm8k,58,27,late,3,64,64,measured_dense_runtime,78,23,2.0,7.0,11,0.6956521739130435,0.0,0.9273405805141088,0.640625
gsm8k,58,28,late,0,64,64,measured_dense_runtime,73,17,4.0,6.800000000000001,13,0.5882352941176471,0.0,0.6952645227643572,0.734375
gsm8k,58,28,late,1,64,64,measured_dense_runtime,83,22,3.5,7.0,8,0.6363636363636364,0.0,0.6489268920238666,0.65625
